iid,id,gender,idg,condtn,wave,round,position,order,partner,pid,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,match
47,8,10,3.488372,10,2,8.235294,8.571429,4.285714,13,33,3.735632,10,3.243243,2,3,3.333333,6,2,0,3.333333,3.243243,4.117647,2,2,1.111111,0,8.333333,0,0.625,5.555556,6.666667,1.111111,7.777778,6.666667,5.555556,3,5,3.333333,5,3.333333,4.444444,7.5,7.777778,6.666667,1.111111,0,7.777778,2,3.333333,5,5,0.943396,1.666667,2.5,4,5,3,3,1.666667,7.5,6.25,8.75,8.571429,1.25,0
47,8,10,3.488372,10,2,8.235294,0.952381,5.714286,3,23,5.977011,0,0.810811,6,1,3.333333,8,2,1.886792,3.333333,3.243243,4.117647,2,2,1.111111,0,8.333333,0,0.625,5.555556,6.666667,1.111111,7.777778,6.666667,5.555556,3,5,3.333333,5,3.333333,4.444444,7.5,7.777778,6.666667,1.111111,0,7.777778,2,3.333333,5,5,0.943396,1.666667,2.5,4,5,3,3,1.666667,7.5,6.25,8.75,8.571429,1.25,0
47,8,10,3.488372,10,2,8.235294,5.714286,1.428571,6,26,4.482759,10,1.351351,2,2,3.333333,4,3,2.830189,3.333333,3.243243,4.117647,2,2,1.111111,0,8.333333,0,0.625,5.555556,6.666667,1.111111,7.777778,6.666667,5.555556,3,5,3.333333,5,3.333333,4.444444,7.5,7.777778,6.666667,1.111111,0,7.777778,2,3.333333,5,5,0.943396,1.666667,2.5,4,5,3,3,1.666667,7.5,6.25,8.75,8.571429,1.25,0
47,8,10,3.488372,10,2,8.235294,7.142857,2.857143,20,39,5.45977,0,1.621622,4,2,3.333333,4,3,2.830189,3.333333,3.243243,4.117647,2,2,1.111111,0,8.333333,0,0.625,5.555556,6.666667,1.111111,7.777778,6.666667,5.555556,3,5,3.333333,5,3.333333,4.444444,7.5,7.777778,6.666667,1.111111,0,7.777778,2,3.333333,5,5,0.943396,1.666667,2.5,4,5,3,3,1.666667,7.5,6.25,8.75,8.571429,1.25,1
47,8,10,3.488372,10,2,8.235294,3.809524,8.571429,9,29,5,10,1.081081,2,2,3.666667,3.6,3,2.830189,3.333333,3.243243,4.117647,2,2,1.111111,0,8.333333,0,0.625,5.555556,6.666667,1.111111,7.777778,6.666667,5.555556,3,5,3.333333,5,3.333333,4.444444,7.5,7.777778,6.666667,1.111111,0,7.777778,2,3.333333,5,5,0.943396,1.666667,2.5,4,5,3,3,1.666667,7.5,6.25,8.75,8.571429,1.25,0
47,8,10,3.488372,10,2,8.235294,6.666667,2.380952,10,30,5.287356,10,1.351351,2,1,3.333333,4,4,3.773585,3.333333,3.243243,4.117647,2,2,1.111111,0,8.333333,0,0.625,5.555556,6.666667,1.111111,7.777778,6.666667,5.555556,3,5,3.333333,5,3.333333,4.444444,7.5,7.777778,6.666667,1.111111,0,7.777778,2,3.333333,5,5,0.943396,1.666667,2.5,4,5,3,3,1.666667,7.5,6.25,8.75,8.571429,1.25,0
47,8,10,3.488372,10,2,8.235294,1.428571,6.190476,7,27,3.16092,0,1.081081,4,1.7,1.666667,3.6,4,4.716981,3.333333,3.243243,4.117647,2,2,1.111111,0,8.333333,0,0.625,5.555556,6.666667,1.111111,7.777778,6.666667,5.555556,3,5,3.333333,5,3.333333,4.444444,7.5,7.777778,6.666667,1.111111,0,7.777778,2,3.333333,5,5,0.943396,1.666667,2.5,4,5,3,3,1.666667,7.5,6.25,8.75,8.571429,1.25,0
47,8,10,3.488372,10,2,8.235294,4.761905,0.47619,17,37,6.609195,10,2.432432,2,1,1.666667,6,5,1.886792,5,3.243243,4.117647,2,2,1.111111,0,8.333333,0,0.625,5.555556,6.666667,1.111111,7.777778,6.666667,5.555556,3,5,3.333333,5,3.333333,4.444444,7.5,7.777778,6.666667,1.111111,0,7.777778,2,3.333333,5,5,0.943396,1.666667,2.5,4,5,3,3,1.666667,7.5,6.25,8.75,8.571429,1.25,0
47,8,10,3.488372,10,2,8.235294,5.238095,0.952381,5,25,4.482759,10,1.891892,2,2,3.333333,3,3,2.830189,5,3.243243,4.117647,2,2,1.111111,0,8.333333,0,0.625,5.555556,6.666667,1.111111,7.777778,6.666667,5.555556,3,5,3.333333,5,3.333333,4.444444,7.5,7.777778,6.666667,1.111111,0,7.777778,2,3.333333,5,5,0.943396,1.666667,2.5,4,5,3,3,1.666667,7.5,6.25,8.75,8.571429,1.25,0
47,8,10,3.488372,10,2,8.235294,4.285714,0,4,24,5,10,2.432432,2,1,3.333333,4,3,3.773585,5,3.243243,4.117647,2,2,1.111111,0,8.333333,0,0.625,5.555556,6.666667,1.111111,7.777778,6.666667,5.555556,3,5,3.333333,5,3.333333,4.444444,7.5,7.777778,6.666667,1.111111,0,7.777778,2,3.333333,5,5,0.943396,1.666667,2.5,4,5,3,3,1.666667,7.5,6.25,8.75,8.571429,1.25,0
47,8,10,3.488372,10,2,8.235294,1.904762,6.666667,1,21,4.425287,0,0.810811,6,1.2,3,4,3.2,3.018868,6,3.243243,4.117647,2,2,1.111111,0,8.333333,0,0.625,5.555556,6.666667,1.111111,7.777778,6.666667,5.555556,3,5,3.333333,5,3.333333,4.444444,7.5,7.777778,6.666667,1.111111,0,7.777778,2,3.333333,5,5,0.943396,1.666667,2.5,4,5,3,3,1.666667,7.5,6.25,8.75,8.571429,1.25,0
47,8,10,3.488372,10,2,8.235294,2.857143,7.619048,2,22,6.321839,0,2.432432,0,2,3.333333,4,2,1.886792,6.666667,3.243243,4.117647,2,2,1.111111,0,8.333333,0,0.625,5.555556,6.666667,1.111111,7.777778,6.666667,5.555556,3,5,3.333333,5,3.333333,4.444444,7.5,7.777778,6.666667,1.111111,0,7.777778,2,3.333333,5,5,0.943396,1.666667,2.5,4,5,3,3,1.666667,7.5,6.25,8.75,8.571429,1.25,0
48,9,10,3.953488,10,2,8.235294,8.095238,5.714286,12,32,7.758621,0,2.432432,6,5,0,10,0,0,0,1.081081,6.470588,2,9,1.111111,0,6.666667,1.666667,3.125,2.222222,0,5.555556,6.666667,6.666667,7.777778,1,3.571429,7.777778,2.5,5.555556,10,10,5.555556,7.777778,5.555556,1.111111,5.555556,3,2.5,5,5,0.943396,0,3,3,6.25,5,1,0,6.25,8.75,5,5.714286,5,0
48,9,10,3.953488,10,2,8.235294,6.190476,3.809524,19,38,6.896552,0,1.351351,0,5,1.666667,4,2,1.886792,0,1.081081,6.470588,2,9,1.111111,0,6.666667,1.666667,3.125,2.222222,0,5.555556,6.666667,6.666667,7.777778,1,3.571429,7.777778,2.5,5.555556,10,10,5.555556,7.777778,5.555556,1.111111,5.555556,3,2.5,5,5,0.943396,0,3,3,6.25,5,1,0,6.25,8.75,5,5.714286,5,0
48,9,10,3.953488,10,2,8.235294,7.619048,5.238095,15,35,7.356322,10,1.891892,2,2,3.833333,4.6,4.4,1.320755,1.666667,1.081081,6.470588,2,9,1.111111,0,6.666667,1.666667,3.125,2.222222,0,5.555556,6.666667,6.666667,7.777778,1,3.571429,7.777778,2.5,5.555556,10,10,5.555556,7.777778,5.555556,1.111111,5.555556,3,2.5,5,5,0.943396,0,3,3,6.25,5,1,0,6.25,8.75,5,5.714286,5,0
48,9,10,3.953488,10,2,8.235294,3.333333,0.952381,11,31,7.758621,10,1.621622,2,3.5,1.666667,4,4,1.886792,1.666667,1.081081,6.470588,2,9,1.111111,0,6.666667,1.666667,3.125,2.222222,0,5.555556,6.666667,6.666667,7.777778,1,3.571429,7.777778,2.5,5.555556,10,10,5.555556,7.777778,5.555556,1.111111,5.555556,3,2.5,5,5,0.943396,0,3,3,6.25,5,1,0,6.25,8.75,5,5.714286,5,1
48,9,10,3.953488,10,2,8.235294,0.47619,7.142857,14,34,7.241379,0,0.810811,6,3,0.833333,6,3,2.830189,1.666667,1.081081,6.470588,2,9,1.111111,0,6.666667,1.666667,3.125,2.222222,0,5.555556,6.666667,6.666667,7.777778,1,3.571429,7.777778,2.5,5.555556,10,10,5.555556,7.777778,5.555556,1.111111,5.555556,3,2.5,5,5,0.943396,0,3,3,6.25,5,1,0,6.25,8.75,5,5.714286,5,0
48,9,10,3.953488,10,2,8.235294,2.380952,0,16,36,6.37931,10,2.162162,2,2,4.166667,4,3,2.830189,1.666667,1.081081,6.470588,2,9,1.111111,0,6.666667,1.666667,3.125,2.222222,0,5.555556,6.666667,6.666667,7.777778,1,3.571429,7.777778,2.5,5.555556,10,10,5.555556,7.777778,5.555556,1.111111,5.555556,3,2.5,5,5,0.943396,0,3,3,6.25,5,1,0,6.25,8.75,5,5.714286,5,0
48,9,10,3.953488,10,2,8.235294,8.571429,6.190476,13,33,5.977011,10,3.243243,2,3,3.333333,6,2,0,3.333333,1.081081,6.470588,2,9,1.111111,0,6.666667,1.666667,3.125,2.222222,0,5.555556,6.666667,6.666667,7.777778,1,3.571429,7.777778,2.5,5.555556,10,10,5.555556,7.777778,5.555556,1.111111,5.555556,3,2.5,5,5,0.943396,0,3,3,6.25,5,1,0,6.25,8.75,5,5.714286,5,0
48,9,10,3.953488,10,2,8.235294,0.952381,7.619048,3,23,8.103448,0,0.810811,6,1,3.333333,8,2,1.886792,3.333333,1.081081,6.470588,2,9,1.111111,0,6.666667,1.666667,3.125,2.222222,0,5.555556,6.666667,6.666667,7.777778,1,3.571429,7.777778,2.5,5.555556,10,10,5.555556,7.777778,5.555556,1.111111,5.555556,3,2.5,5,5,0.943396,0,3,3,6.25,5,1,0,6.25,8.75,5,5.714286,5,0
48,9,10,3.953488,10,2,8.235294,5.714286,3.333333,6,26,6.436782,10,1.351351,2,2,3.333333,4,3,2.830189,3.333333,1.081081,6.470588,2,9,1.111111,0,6.666667,1.666667,3.125,2.222222,0,5.555556,6.666667,6.666667,7.777778,1,3.571429,7.777778,2.5,5.555556,10,10,5.555556,7.777778,5.555556,1.111111,5.555556,3,2.5,5,5,0.943396,0,3,3,6.25,5,1,0,6.25,8.75,5,5.714286,5,0
48,9,10,3.953488,10,2,8.235294,7.142857,4.761905,20,39,7.643678,0,1.621622,4,2,3.333333,4,3,2.830189,3.333333,1.081081,6.470588,2,9,1.111111,0,6.666667,1.666667,3.125,2.222222,0,5.555556,6.666667,6.666667,7.777778,1,3.571429,7.777778,2.5,5.555556,10,10,5.555556,7.777778,5.555556,1.111111,5.555556,3,2.5,5,5,0.943396,0,3,3,6.25,5,1,0,6.25,8.75,5,5.714286,5,0
48,9,10,3.953488,10,2,8.235294,3.809524,1.428571,9,29,5.402299,10,1.081081,2,2,3.666667,3.6,3,2.830189,3.333333,1.081081,6.470588,2,9,1.111111,0,6.666667,1.666667,3.125,2.222222,0,5.555556,6.666667,6.666667,7.777778,1,3.571429,7.777778,2.5,5.555556,10,10,5.555556,7.777778,5.555556,1.111111,5.555556,3,2.5,5,5,0.943396,0,3,3,6.25,5,1,0,6.25,8.75,5,5.714286,5,0
48,9,10,3.953488,10,2,8.235294,6.666667,4.285714,10,30,7.011494,10,1.351351,2,1,3.333333,4,4,3.773585,3.333333,1.081081,6.470588,2,9,1.111111,0,6.666667,1.666667,3.125,2.222222,0,5.555556,6.666667,6.666667,7.777778,1,3.571429,7.777778,2.5,5.555556,10,10,5.555556,7.777778,5.555556,1.111111,5.555556,3,2.5,5,5,0.943396,0,3,3,6.25,5,1,0,6.25,8.75,5,5.714286,5,0
48,9,10,3.953488,10,2,8.235294,1.428571,8.095238,7,27,2.758621,0,1.081081,4,1.7,1.666667,3.6,4,4.716981,3.333333,1.081081,6.470588,2,9,1.111111,0,6.666667,1.666667,3.125,2.222222,0,5.555556,6.666667,6.666667,7.777778,1,3.571429,7.777778,2.5,5.555556,10,10,5.555556,7.777778,5.555556,1.111111,5.555556,3,2.5,5,5,0.943396,0,3,3,6.25,5,1,0,6.25,8.75,5,5.714286,5,0
48,9,10,3.953488,10,2,8.235294,4.761905,2.380952,17,37,8.045977,10,2.432432,2,1,1.666667,6,5,1.886792,5,1.081081,6.470588,2,9,1.111111,0,6.666667,1.666667,3.125,2.222222,0,5.555556,6.666667,6.666667,7.777778,1,3.571429,7.777778,2.5,5.555556,10,10,5.555556,7.777778,5.555556,1.111111,5.555556,3,2.5,5,5,0.943396,0,3,3,6.25,5,1,0,6.25,8.75,5,5.714286,5,0
48,9,10,3.953488,10,2,8.235294,5.238095,2.857143,5,25,6.954023,10,1.891892,2,2,3.333333,3,3,2.830189,5,1.081081,6.470588,2,9,1.111111,0,6.666667,1.666667,3.125,2.222222,0,5.555556,6.666667,6.666667,7.777778,1,3.571429,7.777778,2.5,5.555556,10,10,5.555556,7.777778,5.555556,1.111111,5.555556,3,2.5,5,5,0.943396,0,3,3,6.25,5,1,0,6.25,8.75,5,5.714286,5,0
48,9,10,3.953488,10,2,8.235294,4.285714,1.904762,4,24,5.057471,10,2.432432,2,1,3.333333,4,3,3.773585,5,1.081081,6.470588,2,9,1.111111,0,6.666667,1.666667,3.125,2.222222,0,5.555556,6.666667,6.666667,7.777778,1,3.571429,7.777778,2.5,5.555556,10,10,5.555556,7.777778,5.555556,1.111111,5.555556,3,2.5,5,5,0.943396,0,3,3,6.25,5,1,0,6.25,8.75,5,5.714286,5,0
48,9,10,3.953488,10,2,8.235294,1.904762,8.571429,1,21,4.310345,0,0.810811,6,1.2,3,4,3.2,3.018868,6,1.081081,6.470588,2,9,1.111111,0,6.666667,1.666667,3.125,2.222222,0,5.555556,6.666667,6.666667,7.777778,1,3.571429,7.777778,2.5,5.555556,10,10,5.555556,7.777778,5.555556,1.111111,5.555556,3,2.5,5,5,0.943396,0,3,3,6.25,5,1,0,6.25,8.75,5,5.714286,5,0
48,9,10,3.953488,10,2,8.235294,2.857143,0.47619,2,22,8.965517,0,2.432432,0,2,3.333333,4,2,1.886792,6.666667,1.081081,6.470588,2,9,1.111111,0,6.666667,1.666667,3.125,2.222222,0,5.555556,6.666667,6.666667,7.777778,1,3.571429,7.777778,2.5,5.555556,10,10,5.555556,7.777778,5.555556,1.111111,5.555556,3,2.5,5,5,0.943396,0,3,3,6.25,5,1,0,6.25,8.75,5,5.714286,5,0
49,10,10,4.418605,10,2,8.235294,8.095238,7.619048,12,32,4.770115,10,2.432432,6,5,0,10,0,0,0,1.891892,4.117647,6,1,2.222222,0,3.333333,1.666667,3.75,10,6.666667,4.444444,6.666667,5.555556,6.666667,2,5.714286,6.666667,6.666667,4.444444,4.444444,5,4.444444,7.777778,1.111111,6.666667,5.555556,2,3.333333,4,4,0.943396,5,3,3,3.75,3,3,3.333333,6.25,10,10,10,7.5,0
49,10,10,4.418605,10,2,8.235294,6.190476,5.714286,19,38,2.701149,0,1.351351,0,5,1.666667,4,2,1.886792,0,1.891892,4.117647,6,1,2.222222,0,3.333333,1.666667,3.75,10,6.666667,4.444444,6.666667,5.555556,6.666667,2,5.714286,6.666667,6.666667,4.444444,4.444444,5,4.444444,7.777778,1.111111,6.666667,5.555556,2,3.333333,4,4,0.943396,5,3,3,3.75,3,3,3.333333,6.25,10,10,10,7.5,1
49,10,10,4.418605,10,2,8.235294,7.619048,7.142857,15,35,5.804598,0,1.891892,2,2,3.833333,4.6,4.4,1.320755,1.666667,1.891892,4.117647,6,1,2.222222,0,3.333333,1.666667,3.75,10,6.666667,4.444444,6.666667,5.555556,6.666667,2,5.714286,6.666667,6.666667,4.444444,4.444444,5,4.444444,7.777778,1.111111,6.666667,5.555556,2,3.333333,4,4,0.943396,5,3,3,3.75,3,3,3.333333,6.25,10,10,10,7.5,1
49,10,10,4.418605,10,2,8.235294,3.333333,2.857143,11,31,1.494253,0,1.621622,2,3.5,1.666667,4,4,1.886792,1.666667,1.891892,4.117647,6,1,2.222222,0,3.333333,1.666667,3.75,10,6.666667,4.444444,6.666667,5.555556,6.666667,2,5.714286,6.666667,6.666667,4.444444,4.444444,5,4.444444,7.777778,1.111111,6.666667,5.555556,2,3.333333,4,4,0.943396,5,3,3,3.75,3,3,3.333333,6.25,10,10,10,7.5,1
49,10,10,4.418605,10,2,8.235294,0.47619,0,14,34,4.712644,10,0.810811,6,3,0.833333,6,3,2.830189,1.666667,1.891892,4.117647,6,1,2.222222,0,3.333333,1.666667,3.75,10,6.666667,4.444444,6.666667,5.555556,6.666667,2,5.714286,6.666667,6.666667,4.444444,4.444444,5,4.444444,7.777778,1.111111,6.666667,5.555556,2,3.333333,4,4,0.943396,5,3,3,3.75,3,3,3.333333,6.25,10,10,10,7.5,1
49,10,10,4.418605,10,2,8.235294,2.380952,1.904762,16,36,4.770115,0,2.162162,2,2,4.166667,4,3,2.830189,1.666667,1.891892,4.117647,6,1,2.222222,0,3.333333,1.666667,3.75,10,6.666667,4.444444,6.666667,5.555556,6.666667,2,5.714286,6.666667,6.666667,4.444444,4.444444,5,4.444444,7.777778,1.111111,6.666667,5.555556,2,3.333333,4,4,0.943396,5,3,3,3.75,3,3,3.333333,6.25,10,10,10,7.5,1
49,10,10,4.418605,10,2,8.235294,8.571429,8.095238,13,33,3.908046,0,3.243243,2,3,3.333333,6,2,0,3.333333,1.891892,4.117647,6,1,2.222222,0,3.333333,1.666667,3.75,10,6.666667,4.444444,6.666667,5.555556,6.666667,2,5.714286,6.666667,6.666667,4.444444,4.444444,5,4.444444,7.777778,1.111111,6.666667,5.555556,2,3.333333,4,4,0.943396,5,3,3,3.75,3,3,3.333333,6.25,10,10,10,7.5,0
49,10,10,4.418605,10,2,8.235294,0.952381,0.47619,3,23,3.448276,10,0.810811,6,1,3.333333,8,2,1.886792,3.333333,1.891892,4.117647,6,1,2.222222,0,3.333333,1.666667,3.75,10,6.666667,4.444444,6.666667,5.555556,6.666667,2,5.714286,6.666667,6.666667,4.444444,4.444444,5,4.444444,7.777778,1.111111,6.666667,5.555556,2,3.333333,4,4,0.943396,5,3,3,3.75,3,3,3.333333,6.25,10,10,10,7.5,0
49,10,10,4.418605,10,2,8.235294,5.714286,5.238095,6,26,4.885057,0,1.351351,2,2,3.333333,4,3,2.830189,3.333333,1.891892,4.117647,6,1,2.222222,0,3.333333,1.666667,3.75,10,6.666667,4.444444,6.666667,5.555556,6.666667,2,5.714286,6.666667,6.666667,4.444444,4.444444,5,4.444444,7.777778,1.111111,6.666667,5.555556,2,3.333333,4,4,0.943396,5,3,3,3.75,3,3,3.333333,6.25,10,10,10,7.5,0
49,10,10,4.418605,10,2,8.235294,7.142857,6.666667,20,39,2.931034,0,1.621622,4,2,3.333333,4,3,2.830189,3.333333,1.891892,4.117647,6,1,2.222222,0,3.333333,1.666667,3.75,10,6.666667,4.444444,6.666667,5.555556,6.666667,2,5.714286,6.666667,6.666667,4.444444,4.444444,5,4.444444,7.777778,1.111111,6.666667,5.555556,2,3.333333,4,4,0.943396,5,3,3,3.75,3,3,3.333333,6.25,10,10,10,7.5,0
49,10,10,4.418605,10,2,8.235294,3.809524,3.333333,9,29,5.91954,0,1.081081,2,2,3.666667,3.6,3,2.830189,3.333333,1.891892,4.117647,6,1,2.222222,0,3.333333,1.666667,3.75,10,6.666667,4.444444,6.666667,5.555556,6.666667,2,5.714286,6.666667,6.666667,4.444444,4.444444,5,4.444444,7.777778,1.111111,6.666667,5.555556,2,3.333333,4,4,0.943396,5,3,3,3.75,3,3,3.333333,6.25,10,10,10,7.5,0
49,10,10,4.418605,10,2,8.235294,6.666667,6.190476,10,30,5.689655,0,1.351351,2,1,3.333333,4,4,3.773585,3.333333,1.891892,4.117647,6,1,2.222222,0,3.333333,1.666667,3.75,10,6.666667,4.444444,6.666667,5.555556,6.666667,2,5.714286,6.666667,6.666667,4.444444,4.444444,5,4.444444,7.777778,1.111111,6.666667,5.555556,2,3.333333,4,4,0.943396,5,3,3,3.75,3,3,3.333333,6.25,10,10,10,7.5,1
49,10,10,4.418605,10,2,8.235294,1.428571,0.952381,7,27,5.517241,0,1.081081,4,1.7,1.666667,3.6,4,4.716981,3.333333,1.891892,4.117647,6,1,2.222222,0,3.333333,1.666667,3.75,10,6.666667,4.444444,6.666667,5.555556,6.666667,2,5.714286,6.666667,6.666667,4.444444,4.444444,5,4.444444,7.777778,1.111111,6.666667,5.555556,2,3.333333,4,4,0.943396,5,3,3,3.75,3,3,3.333333,6.25,10,10,10,7.5,0
49,10,10,4.418605,10,2,8.235294,4.761905,4.285714,17,37,4.712644,0,2.432432,2,1,1.666667,6,5,1.886792,5,1.891892,4.117647,6,1,2.222222,0,3.333333,1.666667,3.75,10,6.666667,4.444444,6.666667,5.555556,6.666667,2,5.714286,6.666667,6.666667,4.444444,4.444444,5,4.444444,7.777778,1.111111,6.666667,5.555556,2,3.333333,4,4,0.943396,5,3,3,3.75,3,3,3.333333,6.25,10,10,10,7.5,0
49,10,10,4.418605,10,2,8.235294,5.238095,4.761905,5,25,5.114943,0,1.891892,2,2,3.333333,3,3,2.830189,5,1.891892,4.117647,6,1,2.222222,0,3.333333,1.666667,3.75,10,6.666667,4.444444,6.666667,5.555556,6.666667,2,5.714286,6.666667,6.666667,4.444444,4.444444,5,4.444444,7.777778,1.111111,6.666667,5.555556,2,3.333333,4,4,0.943396,5,3,3,3.75,3,3,3.333333,6.25,10,10,10,7.5,0
49,10,10,4.418605,10,2,8.235294,4.285714,3.809524,4,24,4.54023,0,2.432432,2,1,3.333333,4,3,3.773585,5,1.891892,4.117647,6,1,2.222222,0,3.333333,1.666667,3.75,10,6.666667,4.444444,6.666667,5.555556,6.666667,2,5.714286,6.666667,6.666667,4.444444,4.444444,5,4.444444,7.777778,1.111111,6.666667,5.555556,2,3.333333,4,4,0.943396,5,3,3,3.75,3,3,3.333333,6.25,10,10,10,7.5,0
49,10,10,4.418605,10,2,8.235294,1.904762,1.428571,1,21,6.37931,10,0.810811,6,1.2,3,4,3.2,3.018868,6,1.891892,4.117647,6,1,2.222222,0,3.333333,1.666667,3.75,10,6.666667,4.444444,6.666667,5.555556,6.666667,2,5.714286,6.666667,6.666667,4.444444,4.444444,5,4.444444,7.777778,1.111111,6.666667,5.555556,2,3.333333,4,4,0.943396,5,3,3,3.75,3,3,3.333333,6.25,10,10,10,7.5,0
49,10,10,4.418605,10,2,8.235294,2.857143,2.380952,2,22,4.310345,0,2.432432,0,2,3.333333,4,2,1.886792,6.666667,1.891892,4.117647,6,1,2.222222,0,3.333333,1.666667,3.75,10,6.666667,4.444444,6.666667,5.555556,6.666667,2,5.714286,6.666667,6.666667,4.444444,4.444444,5,4.444444,7.777778,1.111111,6.666667,5.555556,2,3.333333,4,4,0.943396,5,3,3,3.75,3,3,3.333333,6.25,10,10,10,7.5,0
50,11,10,4.883721,10,2,8.235294,8.095238,8.571429,12,32,5.45977,0,2.432432,6,5,0,10,0,0,0,2.432432,0,0,4,3.333333,10,8.333333,1.666667,0,10,10,2.222222,7.777778,4.444444,2.222222,4,2.142857,10,3.333333,5.555556,7.777778,10,6.666667,10,5.555556,1.111111,4.444444,3.5,1.666667,4,3,1.886792,3.333333,6,2,1.25,1,2,3.333333,7.5,8.75,8.75,10,7.5,0
50,11,10,4.883721,10,2,8.235294,6.190476,6.666667,19,38,7.126437,10,1.351351,0,5,1.666667,4,2,1.886792,0,2.432432,0,0,4,3.333333,10,8.333333,1.666667,0,10,10,2.222222,7.777778,4.444444,2.222222,4,2.142857,10,3.333333,5.555556,7.777778,10,6.666667,10,5.555556,1.111111,4.444444,3.5,1.666667,4,3,1.886792,3.333333,6,2,1.25,1,2,3.333333,7.5,8.75,8.75,10,7.5,1
50,11,10,4.883721,10,2,8.235294,7.619048,8.095238,15,35,6.321839,0,1.891892,2,2,3.833333,4.6,4.4,1.320755,1.666667,2.432432,0,0,4,3.333333,10,8.333333,1.666667,0,10,10,2.222222,7.777778,4.444444,2.222222,4,2.142857,10,3.333333,5.555556,7.777778,10,6.666667,10,5.555556,1.111111,4.444444,3.5,1.666667,4,3,1.886792,3.333333,6,2,1.25,1,2,3.333333,7.5,8.75,8.75,10,7.5,1
50,11,10,4.883721,10,2,8.235294,3.333333,3.809524,11,31,4.54023,0,1.621622,2,3.5,1.666667,4,4,1.886792,1.666667,2.432432,0,0,4,3.333333,10,8.333333,1.666667,0,10,10,2.222222,7.777778,4.444444,2.222222,4,2.142857,10,3.333333,5.555556,7.777778,10,6.666667,10,5.555556,1.111111,4.444444,3.5,1.666667,4,3,1.886792,3.333333,6,2,1.25,1,2,3.333333,7.5,8.75,8.75,10,7.5,1
50,11,10,4.883721,10,2,8.235294,0.47619,0.952381,14,34,8.678161,0,0.810811,6,3,0.833333,6,3,2.830189,1.666667,2.432432,0,0,4,3.333333,10,8.333333,1.666667,0,10,10,2.222222,7.777778,4.444444,2.222222,4,2.142857,10,3.333333,5.555556,7.777778,10,6.666667,10,5.555556,1.111111,4.444444,3.5,1.666667,4,3,1.886792,3.333333,6,2,1.25,1,2,3.333333,7.5,8.75,8.75,10,7.5,0
50,11,10,4.883721,10,2,8.235294,2.380952,2.857143,16,36,4.655172,0,2.162162,2,2,4.166667,4,3,2.830189,1.666667,2.432432,0,0,4,3.333333,10,8.333333,1.666667,0,10,10,2.222222,7.777778,4.444444,2.222222,4,2.142857,10,3.333333,5.555556,7.777778,10,6.666667,10,5.555556,1.111111,4.444444,3.5,1.666667,4,3,1.886792,3.333333,6,2,1.25,1,2,3.333333,7.5,8.75,8.75,10,7.5,0
50,11,10,4.883721,10,2,8.235294,8.571429,0,13,33,2.126437,0,3.243243,2,3,3.333333,6,2,0,3.333333,2.432432,0,0,4,3.333333,10,8.333333,1.666667,0,10,10,2.222222,7.777778,4.444444,2.222222,4,2.142857,10,3.333333,5.555556,7.777778,10,6.666667,10,5.555556,1.111111,4.444444,3.5,1.666667,4,3,1.886792,3.333333,6,2,1.25,1,2,3.333333,7.5,8.75,8.75,10,7.5,0
50,11,10,4.883721,10,2,8.235294,0.952381,1.428571,3,23,5.057471,0,0.810811,6,1,3.333333,8,2,1.886792,3.333333,2.432432,0,0,4,3.333333,10,8.333333,1.666667,0,10,10,2.222222,7.777778,4.444444,2.222222,4,2.142857,10,3.333333,5.555556,7.777778,10,6.666667,10,5.555556,1.111111,4.444444,3.5,1.666667,4,3,1.886792,3.333333,6,2,1.25,1,2,3.333333,7.5,8.75,8.75,10,7.5,0
50,11,10,4.883721,10,2,8.235294,5.714286,6.190476,6,26,5.977011,0,1.351351,2,2,3.333333,4,3,2.830189,3.333333,2.432432,0,0,4,3.333333,10,8.333333,1.666667,0,10,10,2.222222,7.777778,4.444444,2.222222,4,2.142857,10,3.333333,5.555556,7.777778,10,6.666667,10,5.555556,1.111111,4.444444,3.5,1.666667,4,3,1.886792,3.333333,6,2,1.25,1,2,3.333333,7.5,8.75,8.75,10,7.5,0
50,11,10,4.883721,10,2,8.235294,7.142857,7.619048,20,39,4.885057,0,1.621622,4,2,3.333333,4,3,2.830189,3.333333,2.432432,0,0,4,3.333333,10,8.333333,1.666667,0,10,10,2.222222,7.777778,4.444444,2.222222,4,2.142857,10,3.333333,5.555556,7.777778,10,6.666667,10,5.555556,1.111111,4.444444,3.5,1.666667,4,3,1.886792,3.333333,6,2,1.25,1,2,3.333333,7.5,8.75,8.75,10,7.5,0
