iid,id,gender,idg,condtn,wave,round,position,order,partner,pid,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,match
27,7,0,2.790698,10,2,16,1.428571,12,12,51,5.91954,0,1.351351,2,2.5,1.666667,7,3,0,5,1.081081,1.176471,4,1,4.444444,0,8.333333,1.666667,5,6.666667,5.555556,7.777778,7.777778,7,6,8,5,8,5.833333,4.444444,5,5,5,6.666667,6.666667,8,4.444444,1.7,1.666667,3.6,4,4.716981,3.333333,3,1,3.75,4,2,6.666667,0.430108,5.555556,6.666667,6.666667,6.666667,0
27,7,0,2.790698,10,2,16,1.428571,4,7,46,6.436782,0,2.162162,2,2,5.833333,4,2,1.886792,1.666667,1.081081,1.176471,4,1,4.444444,0,8.333333,1.666667,5,6.666667,5.555556,7.777778,7.777778,7,6,8,5,8,5.833333,4.444444,5,5,5,6.666667,6.666667,8,4.444444,1.7,1.666667,3.6,4,4.716981,3.333333,3,1,3.75,4,2,6.666667,0.430108,5.555556,6.666667,6.666667,6.666667,1
27,7,0,2.790698,10,2,16,1.428571,14,5,44,7.298851,0,1.621622,2,2.5,2.5,5,5,2.830189,5,1.081081,1.176471,4,1,4.444444,0,8.333333,1.666667,5,6.666667,5.555556,7.777778,7.777778,7,6,8,5,8,5.833333,4.444444,5,5,5,6.666667,6.666667,8,4.444444,1.7,1.666667,3.6,4,4.716981,3.333333,3,1,3.75,4,2,6.666667,0.430108,5.555556,6.666667,6.666667,6.666667,0
29,9,0,3.72093,10,2,16,3.809524,11,2,41,1.494253,0,3.243243,6,3,3.333333,2,6,0,3.333333,1.081081,5.882353,2,4,4.444444,0,8.333333,0,5,7.777778,8.888889,6.666667,6.666667,7,6,2,1.428571,7,5,6.666667,5,7,6,7.777778,8.888889,5,6.666667,2,3.666667,3.6,3,2.830189,3.333333,3.5,3,2.5,4,3,1.666667,0.430108,8.888889,7.777778,6.666667,7.777778,0
29,9,0,3.72093,10,2,16,3.809524,3,5,44,2.413793,10,1.621622,2,2.5,2.5,5,5,2.830189,5,1.081081,5.882353,2,4,4.444444,0,8.333333,0,5,7.777778,8.888889,6.666667,6.666667,7,6,2,1.428571,7,5,6.666667,5,7,6,7.777778,8.888889,5,6.666667,2,3.666667,3.6,3,2.830189,3.333333,3.5,3,2.5,4,3,1.666667,0.430108,8.888889,7.777778,6.666667,7.777778,1
29,9,0,3.72093,10,2,16,3.809524,14,15,54,3.850575,10,2.702703,2,4,3.333333,4,4,0,0,1.081081,5.882353,2,4,4.444444,0,8.333333,0,5,7.777778,8.888889,6.666667,6.666667,7,6,2,1.428571,7,5,6.666667,5,7,6,7.777778,8.888889,5,6.666667,2,3.666667,3.6,3,2.830189,3.333333,3.5,3,2.5,4,3,1.666667,0.430108,8.888889,7.777778,6.666667,7.777778,0
29,9,0,3.72093,10,2,16,3.809524,1,12,51,4.482759,10,1.351351,2,2.5,1.666667,7,3,0,5,1.081081,5.882353,2,4,4.444444,0,8.333333,0,5,7.777778,8.888889,6.666667,6.666667,7,6,2,1.428571,7,5,6.666667,5,7,6,7.777778,8.888889,5,6.666667,2,3.666667,3.6,3,2.830189,3.333333,3.5,3,2.5,4,3,1.666667,0.430108,8.888889,7.777778,6.666667,7.777778,0
29,9,0,3.72093,10,2,16,3.809524,16,8,47,5,10,3.243243,2,2,3.333333,5,5,0.943396,1.666667,1.081081,5.882353,2,4,4.444444,0,8.333333,0,5,7.777778,8.888889,6.666667,6.666667,7,6,2,1.428571,7,5,6.666667,5,7,6,7.777778,8.888889,5,6.666667,2,3.666667,3.6,3,2.830189,3.333333,3.5,3,2.5,4,3,1.666667,0.430108,8.888889,7.777778,6.666667,7.777778,0
29,9,0,3.72093,10,2,16,3.809524,13,14,53,5.114943,10,2.702703,2,4,2.5,4,2,0.943396,3.333333,1.081081,5.882353,2,4,4.444444,0,8.333333,0,5,7.777778,8.888889,6.666667,6.666667,7,6,2,1.428571,7,5,6.666667,5,7,6,7.777778,8.888889,5,6.666667,2,3.666667,3.6,3,2.830189,3.333333,3.5,3,2.5,4,3,1.666667,0.430108,8.888889,7.777778,6.666667,7.777778,0
29,9,0,3.72093,10,2,16,3.809524,6,6,45,5.229885,10,2.702703,2,2.5,2.5,5,3,0,6.666667,1.081081,5.882353,2,4,4.444444,0,8.333333,0,5,7.777778,8.888889,6.666667,6.666667,7,6,2,1.428571,7,5,6.666667,5,7,6,7.777778,8.888889,5,6.666667,2,3.666667,3.6,3,2.830189,3.333333,3.5,3,2.5,4,3,1.666667,0.430108,8.888889,7.777778,6.666667,7.777778,1
29,9,0,3.72093,10,2,16,3.809524,12,3,42,5.344828,0,1.351351,6,2,4.166667,4,3,1.886792,3.333333,1.081081,5.882353,2,4,4.444444,0,8.333333,0,5,7.777778,8.888889,6.666667,6.666667,7,6,2,1.428571,7,5,6.666667,5,7,6,7.777778,8.888889,5,6.666667,2,3.666667,3.6,3,2.830189,3.333333,3.5,3,2.5,4,3,1.666667,0.430108,8.888889,7.777778,6.666667,7.777778,0
29,9,0,3.72093,10,2,16,3.809524,9,7,46,5.344828,10,2.162162,2,2,5.833333,4,2,1.886792,1.666667,1.081081,5.882353,2,4,4.444444,0,8.333333,0,5,7.777778,8.888889,6.666667,6.666667,7,6,2,1.428571,7,5,6.666667,5,7,6,7.777778,8.888889,5,6.666667,2,3.666667,3.6,3,2.830189,3.333333,3.5,3,2.5,4,3,1.666667,0.430108,8.888889,7.777778,6.666667,7.777778,0
29,9,0,3.72093,10,2,16,3.809524,4,9,48,5.402299,10,1.081081,2,3,2.5,5,5,0.943396,0,1.081081,5.882353,2,4,4.444444,0,8.333333,0,5,7.777778,8.888889,6.666667,6.666667,7,6,2,1.428571,7,5,6.666667,5,7,6,7.777778,8.888889,5,6.666667,2,3.666667,3.6,3,2.830189,3.333333,3.5,3,2.5,4,3,1.666667,0.430108,8.888889,7.777778,6.666667,7.777778,0
29,9,0,3.72093,10,2,16,3.809524,10,1,40,5.402299,0,1.891892,6,2.5,3.333333,5,4,1.886792,0,1.081081,5.882353,2,4,4.444444,0,8.333333,0,5,7.777778,8.888889,6.666667,6.666667,7,6,2,1.428571,7,5,6.666667,5,7,6,7.777778,8.888889,5,6.666667,2,3.666667,3.6,3,2.830189,3.333333,3.5,3,2.5,4,3,1.666667,0.430108,8.888889,7.777778,6.666667,7.777778,0
29,9,0,3.72093,10,2,16,3.809524,7,10,49,5.91954,0,1.891892,6,2,3.333333,4,4,0.943396,5,1.081081,5.882353,2,4,4.444444,0,8.333333,0,5,7.777778,8.888889,6.666667,6.666667,7,6,2,1.428571,7,5,6.666667,5,7,6,7.777778,8.888889,5,6.666667,2,3.666667,3.6,3,2.830189,3.333333,3.5,3,2.5,4,3,1.666667,0.430108,8.888889,7.777778,6.666667,7.777778,0
29,9,0,3.72093,10,2,16,3.809524,15,4,43,6.551724,10,1.621622,2,2.5,5.833333,6,2,0,0,1.081081,5.882353,2,4,4.444444,0,8.333333,0,5,7.777778,8.888889,6.666667,6.666667,7,6,2,1.428571,7,5,6.666667,5,7,6,7.777778,8.888889,5,6.666667,2,3.666667,3.6,3,2.830189,3.333333,3.5,3,2.5,4,3,1.666667,0.430108,8.888889,7.777778,6.666667,7.777778,0
29,9,0,3.72093,10,2,16,3.809524,2,13,52,7.183908,10,0.810811,2,1.5,3.333333,3,6,0.943396,5,1.081081,5.882353,2,4,4.444444,0,8.333333,0,5,7.777778,8.888889,6.666667,6.666667,7,6,2,1.428571,7,5,6.666667,5,7,6,7.777778,8.888889,5,6.666667,2,3.666667,3.6,3,2.830189,3.333333,3.5,3,2.5,4,3,1.666667,0.430108,8.888889,7.777778,6.666667,7.777778,0
29,9,0,3.72093,10,2,16,3.809524,5,16,55,7.758621,0,1.351351,0,2,4.166667,5,2,1.886792,3.333333,1.081081,5.882353,2,4,4.444444,0,8.333333,0,5,7.777778,8.888889,6.666667,6.666667,7,6,2,1.428571,7,5,6.666667,5,7,6,7.777778,8.888889,5,6.666667,2,3.666667,3.6,3,2.830189,3.333333,3.5,3,2.5,4,3,1.666667,0.430108,8.888889,7.777778,6.666667,7.777778,0
29,9,0,3.72093,10,2,16,3.809524,8,11,50,7.873563,0,2.432432,0,3.5,1.666667,4,3,1.886792,3.333333,1.081081,5.882353,2,4,4.444444,0,8.333333,0,5,7.777778,8.888889,6.666667,6.666667,7,6,2,1.428571,7,5,6.666667,5,7,6,7.777778,8.888889,5,6.666667,2,3.666667,3.6,3,2.830189,3.333333,3.5,3,2.5,4,3,1.666667,0.430108,8.888889,7.777778,6.666667,7.777778,0
30,10,0,4.186047,10,2,16,6.666667,1,2,41,2.241379,0,3.243243,6,3,3.333333,2,6,0,3.333333,1.351351,0,2,2,3.333333,0,10,1.666667,0,4.444444,5.555556,7.777778,6.666667,4,4,2,0.714286,7,5.833333,4.444444,7,7,7,8.888889,5.555556,4,2.222222,1,3.333333,4,4,3.773585,3.333333,3.5,1,3.75,4,2,5,0.537634,7.777778,8.888889,7.777778,7.777778,0
30,10,0,4.186047,10,2,16,6.666667,12,6,45,2.413793,10,2.702703,2,2.5,2.5,5,3,0,6.666667,1.351351,0,2,2,3.333333,0,10,1.666667,0,4.444444,5.555556,7.777778,6.666667,4,4,2,0.714286,7,5.833333,4.444444,7,7,7,8.888889,5.555556,4,2.222222,1,3.333333,4,4,3.773585,3.333333,3.5,1,3.75,4,2,5,0.537634,7.777778,8.888889,7.777778,7.777778,0
30,10,0,4.186047,10,2,16,6.666667,7,12,51,3.218391,10,1.351351,2,2.5,1.666667,7,3,0,5,1.351351,0,2,2,3.333333,0,10,1.666667,0,4.444444,5.555556,7.777778,6.666667,4,4,2,0.714286,7,5.833333,4.444444,7,7,7,8.888889,5.555556,4,2.222222,1,3.333333,4,4,3.773585,3.333333,3.5,1,3.75,4,2,5,0.537634,7.777778,8.888889,7.777778,7.777778,0
30,10,0,4.186047,10,2,16,6.666667,9,5,44,3.218391,10,1.621622,2,2.5,2.5,5,5,2.830189,5,1.351351,0,2,2,3.333333,0,10,1.666667,0,4.444444,5.555556,7.777778,6.666667,4,4,2,0.714286,7,5.833333,4.444444,7,7,7,8.888889,5.555556,4,2.222222,1,3.333333,4,4,3.773585,3.333333,3.5,1,3.75,4,2,5,0.537634,7.777778,8.888889,7.777778,7.777778,0
30,10,0,4.186047,10,2,16,6.666667,15,7,46,4.655172,10,2.162162,2,2,5.833333,4,2,1.886792,1.666667,1.351351,0,2,2,3.333333,0,10,1.666667,0,4.444444,5.555556,7.777778,6.666667,4,4,2,0.714286,7,5.833333,4.444444,7,7,7,8.888889,5.555556,4,2.222222,1,3.333333,4,4,3.773585,3.333333,3.5,1,3.75,4,2,5,0.537634,7.777778,8.888889,7.777778,7.777778,0
30,10,0,4.186047,10,2,16,6.666667,6,8,47,5.287356,10,3.243243,2,2,3.333333,5,5,0.943396,1.666667,1.351351,0,2,2,3.333333,0,10,1.666667,0,4.444444,5.555556,7.777778,6.666667,4,4,2,0.714286,7,5.833333,4.444444,7,7,7,8.888889,5.555556,4,2.222222,1,3.333333,4,4,3.773585,3.333333,3.5,1,3.75,4,2,5,0.537634,7.777778,8.888889,7.777778,7.777778,0
30,10,0,4.186047,10,2,16,6.666667,8,13,52,5.402299,10,0.810811,2,1.5,3.333333,3,6,0.943396,5,1.351351,0,2,2,3.333333,0,10,1.666667,0,4.444444,5.555556,7.777778,6.666667,4,4,2,0.714286,7,5.833333,4.444444,7,7,7,8.888889,5.555556,4,2.222222,1,3.333333,4,4,3.773585,3.333333,3.5,1,3.75,4,2,5,0.537634,7.777778,8.888889,7.777778,7.777778,0
30,10,0,4.186047,10,2,16,6.666667,13,10,49,5.689655,0,1.891892,6,2,3.333333,4,4,0.943396,5,1.351351,0,2,2,3.333333,0,10,1.666667,0,4.444444,5.555556,7.777778,6.666667,4,4,2,0.714286,7,5.833333,4.444444,7,7,7,8.888889,5.555556,4,2.222222,1,3.333333,4,4,3.773585,3.333333,3.5,1,3.75,4,2,5,0.537634,7.777778,8.888889,7.777778,7.777778,1
30,10,0,4.186047,10,2,16,6.666667,3,14,53,5.689655,10,2.702703,2,4,2.5,4,2,0.943396,3.333333,1.351351,0,2,2,3.333333,0,10,1.666667,0,4.444444,5.555556,7.777778,6.666667,4,4,2,0.714286,7,5.833333,4.444444,7,7,7,8.888889,5.555556,4,2.222222,1,3.333333,4,4,3.773585,3.333333,3.5,1,3.75,4,2,5,0.537634,7.777778,8.888889,7.777778,7.777778,0
30,10,0,4.186047,10,2,16,6.666667,16,1,40,5.862069,0,1.891892,6,2.5,3.333333,5,4,1.886792,0,1.351351,0,2,2,3.333333,0,10,1.666667,0,4.444444,5.555556,7.777778,6.666667,4,4,2,0.714286,7,5.833333,4.444444,7,7,7,8.888889,5.555556,4,2.222222,1,3.333333,4,4,3.773585,3.333333,3.5,1,3.75,4,2,5,0.537634,7.777778,8.888889,7.777778,7.777778,0
30,10,0,4.186047,10,2,16,6.666667,4,15,54,5.977011,10,2.702703,2,4,3.333333,4,4,0,0,1.351351,0,2,2,3.333333,0,10,1.666667,0,4.444444,5.555556,7.777778,6.666667,4,4,2,0.714286,7,5.833333,4.444444,7,7,7,8.888889,5.555556,4,2.222222,1,3.333333,4,4,3.773585,3.333333,3.5,1,3.75,4,2,5,0.537634,7.777778,8.888889,7.777778,7.777778,0
30,10,0,4.186047,10,2,16,6.666667,5,4,43,5.977011,10,1.621622,2,2.5,5.833333,6,2,0,0,1.351351,0,2,2,3.333333,0,10,1.666667,0,4.444444,5.555556,7.777778,6.666667,4,4,2,0.714286,7,5.833333,4.444444,7,7,7,8.888889,5.555556,4,2.222222,1,3.333333,4,4,3.773585,3.333333,3.5,1,3.75,4,2,5,0.537634,7.777778,8.888889,7.777778,7.777778,0
30,10,0,4.186047,10,2,16,6.666667,10,9,48,7.011494,10,1.081081,2,3,2.5,5,5,0.943396,0,1.351351,0,2,2,3.333333,0,10,1.666667,0,4.444444,5.555556,7.777778,6.666667,4,4,2,0.714286,7,5.833333,4.444444,7,7,7,8.888889,5.555556,4,2.222222,1,3.333333,4,4,3.773585,3.333333,3.5,1,3.75,4,2,5,0.537634,7.777778,8.888889,7.777778,7.777778,0
30,10,0,4.186047,10,2,16,6.666667,2,3,42,7.413793,0,1.351351,6,2,4.166667,4,3,1.886792,3.333333,1.351351,0,2,2,3.333333,0,10,1.666667,0,4.444444,5.555556,7.777778,6.666667,4,4,2,0.714286,7,5.833333,4.444444,7,7,7,8.888889,5.555556,4,2.222222,1,3.333333,4,4,3.773585,3.333333,3.5,1,3.75,4,2,5,0.537634,7.777778,8.888889,7.777778,7.777778,0
30,10,0,4.186047,10,2,16,6.666667,11,16,55,7.586207,0,1.351351,0,2,4.166667,5,2,1.886792,3.333333,1.351351,0,2,2,3.333333,0,10,1.666667,0,4.444444,5.555556,7.777778,6.666667,4,4,2,0.714286,7,5.833333,4.444444,7,7,7,8.888889,5.555556,4,2.222222,1,3.333333,4,4,3.773585,3.333333,3.5,1,3.75,4,2,5,0.537634,7.777778,8.888889,7.777778,7.777778,1
30,10,0,4.186047,10,2,16,6.666667,14,11,50,7.701149,0,2.432432,0,3.5,1.666667,4,3,1.886792,3.333333,1.351351,0,2,2,3.333333,0,10,1.666667,0,4.444444,5.555556,7.777778,6.666667,4,4,2,0.714286,7,5.833333,4.444444,7,7,7,8.888889,5.555556,4,2.222222,1,3.333333,4,4,3.773585,3.333333,3.5,1,3.75,4,2,5,0.537634,7.777778,8.888889,7.777778,7.777778,0
31,11,0,4.651163,10,2,16,3.333333,6,10,49,1.494253,0,1.891892,6,2,3.333333,4,4,0.943396,5,1.621622,0,2,4,7.777778,0,5,3.333333,0,2.222222,2.222222,6.666667,10,7,7,7,1.428571,6,4.166667,7.777778,8,8,6,6.666667,10,6,4.444444,3.5,1.666667,4,4,1.886792,1.666667,4,2,2.5,5,1,3.333333,0.645161,7.777778,8.888889,7.777778,8.888889,1
31,11,0,4.651163,10,2,16,3.333333,14,4,43,2.011494,10,1.621622,2,2.5,5.833333,6,2,0,0,1.621622,0,2,4,7.777778,0,5,3.333333,0,2.222222,2.222222,6.666667,10,7,7,7,1.428571,6,4.166667,7.777778,8,8,6,6.666667,10,6,4.444444,3.5,1.666667,4,4,1.886792,1.666667,4,2,2.5,5,1,3.333333,0.645161,7.777778,8.888889,7.777778,8.888889,0
31,11,0,4.651163,10,2,16,3.333333,10,2,41,2.298851,0,3.243243,6,3,3.333333,2,6,0,3.333333,1.621622,0,2,4,7.777778,0,5,3.333333,0,2.222222,2.222222,6.666667,10,7,7,7,1.428571,6,4.166667,7.777778,8,8,6,6.666667,10,6,4.444444,3.5,1.666667,4,4,1.886792,1.666667,4,2,2.5,5,1,3.333333,0.645161,7.777778,8.888889,7.777778,8.888889,0
31,11,0,4.651163,10,2,16,3.333333,5,6,45,2.586207,10,2.702703,2,2.5,2.5,5,3,0,6.666667,1.621622,0,2,4,7.777778,0,5,3.333333,0,2.222222,2.222222,6.666667,10,7,7,7,1.428571,6,4.166667,7.777778,8,8,6,6.666667,10,6,4.444444,3.5,1.666667,4,4,1.886792,1.666667,4,2,2.5,5,1,3.333333,0.645161,7.777778,8.888889,7.777778,8.888889,0
31,11,0,4.651163,10,2,16,3.333333,16,12,51,2.758621,10,1.351351,2,2.5,1.666667,7,3,0,5,1.621622,0,2,4,7.777778,0,5,3.333333,0,2.222222,2.222222,6.666667,10,7,7,7,1.428571,6,4.166667,7.777778,8,8,6,6.666667,10,6,4.444444,3.5,1.666667,4,4,1.886792,1.666667,4,2,2.5,5,1,3.333333,0.645161,7.777778,8.888889,7.777778,8.888889,0
31,11,0,4.651163,10,2,16,3.333333,8,7,46,2.816092,10,2.162162,2,2,5.833333,4,2,1.886792,1.666667,1.621622,0,2,4,7.777778,0,5,3.333333,0,2.222222,2.222222,6.666667,10,7,7,7,1.428571,6,4.166667,7.777778,8,8,6,6.666667,10,6,4.444444,3.5,1.666667,4,4,1.886792,1.666667,4,2,2.5,5,1,3.333333,0.645161,7.777778,8.888889,7.777778,8.888889,0
31,11,0,4.651163,10,2,16,3.333333,4,16,55,2.931034,0,1.351351,0,2,4.166667,5,2,1.886792,3.333333,1.621622,0,2,4,7.777778,0,5,3.333333,0,2.222222,2.222222,6.666667,10,7,7,7,1.428571,6,4.166667,7.777778,8,8,6,6.666667,10,6,4.444444,3.5,1.666667,4,4,1.886792,1.666667,4,2,2.5,5,1,3.333333,0.645161,7.777778,8.888889,7.777778,8.888889,1
31,11,0,4.651163,10,2,16,3.333333,15,8,47,3.218391,10,3.243243,2,2,3.333333,5,5,0.943396,1.666667,1.621622,0,2,4,7.777778,0,5,3.333333,0,2.222222,2.222222,6.666667,10,7,7,7,1.428571,6,4.166667,7.777778,8,8,6,6.666667,10,6,4.444444,3.5,1.666667,4,4,1.886792,1.666667,4,2,2.5,5,1,3.333333,0.645161,7.777778,8.888889,7.777778,8.888889,0
31,11,0,4.651163,10,2,16,3.333333,9,1,40,3.678161,0,1.891892,6,2.5,3.333333,5,4,1.886792,0,1.621622,0,2,4,7.777778,0,5,3.333333,0,2.222222,2.222222,6.666667,10,7,7,7,1.428571,6,4.166667,7.777778,8,8,6,6.666667,10,6,4.444444,3.5,1.666667,4,4,1.886792,1.666667,4,2,2.5,5,1,3.333333,0.645161,7.777778,8.888889,7.777778,8.888889,0
31,11,0,4.651163,10,2,16,3.333333,7,11,50,4.54023,0,2.432432,0,3.5,1.666667,4,3,1.886792,3.333333,1.621622,0,2,4,7.777778,0,5,3.333333,0,2.222222,2.222222,6.666667,10,7,7,7,1.428571,6,4.166667,7.777778,8,8,6,6.666667,10,6,4.444444,3.5,1.666667,4,4,1.886792,1.666667,4,2,2.5,5,1,3.333333,0.645161,7.777778,8.888889,7.777778,8.888889,1
31,11,0,4.651163,10,2,16,3.333333,2,5,44,4.770115,10,1.621622,2,2.5,2.5,5,5,2.830189,5,1.621622,0,2,4,7.777778,0,5,3.333333,0,2.222222,2.222222,6.666667,10,7,7,7,1.428571,6,4.166667,7.777778,8,8,6,6.666667,10,6,4.444444,3.5,1.666667,4,4,1.886792,1.666667,4,2,2.5,5,1,3.333333,0.645161,7.777778,8.888889,7.777778,8.888889,0
31,11,0,4.651163,10,2,16,3.333333,1,13,52,4.942529,10,0.810811,2,1.5,3.333333,3,6,0.943396,5,1.621622,0,2,4,7.777778,0,5,3.333333,0,2.222222,2.222222,6.666667,10,7,7,7,1.428571,6,4.166667,7.777778,8,8,6,6.666667,10,6,4.444444,3.5,1.666667,4,4,1.886792,1.666667,4,2,2.5,5,1,3.333333,0.645161,7.777778,8.888889,7.777778,8.888889,0
31,11,0,4.651163,10,2,16,3.333333,13,15,54,6.264368,10,2.702703,2,4,3.333333,4,4,0,0,1.621622,0,2,4,7.777778,0,5,3.333333,0,2.222222,2.222222,6.666667,10,7,7,7,1.428571,6,4.166667,7.777778,8,8,6,6.666667,10,6,4.444444,3.5,1.666667,4,4,1.886792,1.666667,4,2,2.5,5,1,3.333333,0.645161,7.777778,8.888889,7.777778,8.888889,0
31,11,0,4.651163,10,2,16,3.333333,12,14,53,7.068966,10,2.702703,2,4,2.5,4,2,0.943396,3.333333,1.621622,0,2,4,7.777778,0,5,3.333333,0,2.222222,2.222222,6.666667,10,7,7,7,1.428571,6,4.166667,7.777778,8,8,6,6.666667,10,6,4.444444,3.5,1.666667,4,4,1.886792,1.666667,4,2,2.5,5,1,3.333333,0.645161,7.777778,8.888889,7.777778,8.888889,0
31,11,0,4.651163,10,2,16,3.333333,11,3,42,7.471264,0,1.351351,6,2,4.166667,4,3,1.886792,3.333333,1.621622,0,2,4,7.777778,0,5,3.333333,0,2.222222,2.222222,6.666667,10,7,7,7,1.428571,6,4.166667,7.777778,8,8,6,6.666667,10,6,4.444444,3.5,1.666667,4,4,1.886792,1.666667,4,2,2.5,5,1,3.333333,0.645161,7.777778,8.888889,7.777778,8.888889,0
31,11,0,4.651163,10,2,16,3.333333,3,9,48,7.758621,10,1.081081,2,3,2.5,5,5,0.943396,0,1.621622,0,2,4,7.777778,0,5,3.333333,0,2.222222,2.222222,6.666667,10,7,7,7,1.428571,6,4.166667,7.777778,8,8,6,6.666667,10,6,4.444444,3.5,1.666667,4,4,1.886792,1.666667,4,2,2.5,5,1,3.333333,0.645161,7.777778,8.888889,7.777778,8.888889,1
32,12,0,5.116279,10,2,16,8.095238,9,12,51,2.413793,0,1.351351,2,2.5,1.666667,7,3,0,5,2.432432,1.176471,6,1,0,0,5,1.666667,0.625,3.333333,0,4.444444,8.888889,5,5,1,1.428571,4,6.666667,5.555556,6,7,5,7.777778,10,9,2.222222,5,0,10,0,0,0,9.5,0,0,1,0,0,0.537634,4.444444,8.888889,8.888889,6.666667,0
32,12,0,5.116279,10,2,16,8.095238,1,7,46,2.873563,0,2.162162,2,2,5.833333,4,2,1.886792,1.666667,2.432432,1.176471,6,1,0,0,5,1.666667,0.625,3.333333,0,4.444444,8.888889,5,5,1,1.428571,4,6.666667,5.555556,6,7,5,7.777778,10,9,2.222222,5,0,10,0,0,0,9.5,0,0,1,0,0,0.537634,4.444444,8.888889,8.888889,6.666667,0
32,12,0,5.116279,10,2,16,8.095238,3,2,41,3.505747,10,3.243243,6,3,3.333333,2,6,0,3.333333,2.432432,1.176471,6,1,0,0,5,1.666667,0.625,3.333333,0,4.444444,8.888889,5,5,1,1.428571,4,6.666667,5.555556,6,7,5,7.777778,10,9,2.222222,5,0,10,0,0,0,9.5,0,0,1,0,0,0.537634,4.444444,8.888889,8.888889,6.666667,0
32,12,0,5.116279,10,2,16,8.095238,14,6,45,3.678161,0,2.702703,2,2.5,2.5,5,3,0,6.666667,2.432432,1.176471,6,1,0,0,5,1.666667,0.625,3.333333,0,4.444444,8.888889,5,5,1,1.428571,4,6.666667,5.555556,6,7,5,7.777778,10,9,2.222222,5,0,10,0,0,0,9.5,0,0,1,0,0,0.537634,4.444444,8.888889,8.888889,6.666667,0
32,12,0,5.116279,10,2,16,8.095238,7,4,43,4.022989,0,1.621622,2,2.5,5.833333,6,2,0,0,2.432432,1.176471,6,1,0,0,5,1.666667,0.625,3.333333,0,4.444444,8.888889,5,5,1,1.428571,4,6.666667,5.555556,6,7,5,7.777778,10,9,2.222222,5,0,10,0,0,0,9.5,0,0,1,0,0,0.537634,4.444444,8.888889,8.888889,6.666667,0
32,12,0,5.116279,10,2,16,8.095238,11,5,44,4.137931,0,1.621622,2,2.5,2.5,5,5,2.830189,5,2.432432,1.176471,6,1,0,0,5,1.666667,0.625,3.333333,0,4.444444,8.888889,5,5,1,1.428571,4,6.666667,5.555556,6,7,5,7.777778,10,9,2.222222,5,0,10,0,0,0,9.5,0,0,1,0,0,0.537634,4.444444,8.888889,8.888889,6.666667,0
32,12,0,5.116279,10,2,16,8.095238,2,1,40,4.482759,10,1.891892,6,2.5,3.333333,5,4,1.886792,0,2.432432,1.176471,6,1,0,0,5,1.666667,0.625,3.333333,0,4.444444,8.888889,5,5,1,1.428571,4,6.666667,5.555556,6,7,5,7.777778,10,9,2.222222,5,0,10,0,0,0,9.5,0,0,1,0,0,0.537634,4.444444,8.888889,8.888889,6.666667,0
32,12,0,5.116279,10,2,16,8.095238,15,10,49,4.770115,10,1.891892,6,2,3.333333,4,4,0.943396,5,2.432432,1.176471,6,1,0,0,5,1.666667,0.625,3.333333,0,4.444444,8.888889,5,5,1,1.428571,4,6.666667,5.555556,6,7,5,7.777778,10,9,2.222222,5,0,10,0,0,0,9.5,0,0,1,0,0,0.537634,4.444444,8.888889,8.888889,6.666667,0
32,12,0,5.116279,10,2,16,8.095238,8,8,47,5.114943,0,3.243243,2,2,3.333333,5,5,0.943396,1.666667,2.432432,1.176471,6,1,0,0,5,1.666667,0.625,3.333333,0,4.444444,8.888889,5,5,1,1.428571,4,6.666667,5.555556,6,7,5,7.777778,10,9,2.222222,5,0,10,0,0,0,9.5,0,0,1,0,0,0.537634,4.444444,8.888889,8.888889,6.666667,0
32,12,0,5.116279,10,2,16,8.095238,16,11,50,5.45977,0,2.432432,0,3.5,1.666667,4,3,1.886792,3.333333,2.432432,1.176471,6,1,0,0,5,1.666667,0.625,3.333333,0,4.444444,8.888889,5,5,1,1.428571,4,6.666667,5.555556,6,7,5,7.777778,10,9,2.222222,5,0,10,0,0,0,9.5,0,0,1,0,0,0.537634,4.444444,8.888889,8.888889,6.666667,0
32,12,0,5.116279,10,2,16,8.095238,10,13,52,5.747126,0,0.810811,2,1.5,3.333333,3,6,0.943396,5,2.432432,1.176471,6,1,0,0,5,1.666667,0.625,3.333333,0,4.444444,8.888889,5,5,1,1.428571,4,6.666667,5.555556,6,7,5,7.777778,10,9,2.222222,5,0,10,0,0,0,9.5,0,0,1,0,0,0.537634,4.444444,8.888889,8.888889,6.666667,0
32,12,0,5.116279,10,2,16,8.095238,6,15,54,5.862069,0,2.702703,2,4,3.333333,4,4,0,0,2.432432,1.176471,6,1,0,0,5,1.666667,0.625,3.333333,0,4.444444,8.888889,5,5,1,1.428571,4,6.666667,5.555556,6,7,5,7.777778,10,9,2.222222,5,0,10,0,0,0,9.5,0,0,1,0,0,0.537634,4.444444,8.888889,8.888889,6.666667,0
